No_fuel,mountain_coal,mountain_naturalgas,mountain_uranium,pacific_naturalgas,pacific_uranium,pacific_coal
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
0.0,4.9817,9.8952,2.1155,10.2364,2.1155,5.2547
